id,slug,name,kind,expectedCategory,actualCategoryIds,status
greekRestaurants_1210e06dbe2b,meli-ladi-1210,Μέλι & Λάδι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1291f93c2098,galini-1291,Γαλήνη,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_130710e212e4,mpoylamatsis-1307,Μπουλαμάτσης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_13c994d14935,taverna-oyzeri-kosmas-13c9,Ταβέρνα - Ουζερί Κοσμάς,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_141b4df624df,peri-oysias-141b,Περί Ουσίας,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1430d6fb94a9,kossis-1430,Κόσσης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_144d3acb24f4,chromata-144d,Χρώματα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_146807342037,ithaki-toy-ai-1468,Ιθάκη του Αή,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1519d05a3bce,mantemi-casual-dining-1519,ΜΑΝΤΕΜΙ | Casual Dining,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_15370f84402d,taverna-papoulis-1537,Taverna Papoulis,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1567bdcebc34,dragon-s-cave-tavern-1567,Dragon's Cave Tavern,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_157599a160bf,loykaki-xana-1575,Λουκακη ξανά,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_166b7c278db9,tzitzikas-kai-mermigkas-166b,Τζίτζικας Και Μέρμηγκας,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1696c19253da,seminario-restaurant-1696,SEMINARIO RESTAURANT,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_16a49956bee9,mparmpalexis-anatolitikes-geyseis-16a4,Μπαρμπαλέξης Ανατολίτικες Γεύσεις,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_172ea4764db5,taverna-kafe-glyka-to-agnanti-172e,Ταβερνα-καφε-γλυκα το Αγνάντι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_17adb0f648d3,mama-sofia-17ad,Μαμά Σοφία,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_17cef827b899,taverna-to-dasaki-17ce,Ταβερνα «Το Δασάκι»,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_17f688b51787,mikro-karavi-17f6,Μικρό Καράβι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1834cddf4425,fanarakia-1834,Φαναράκια,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_191784dd5c83,ta-filetakia-1917,Τα φιλετάκια,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_191a2f7954ba,to-aythaireto-191a,ΤΟ ΑΥΘΑΙΡΕΤΟ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_193dd3b500da,to-paradosiako-193d,Το Παραδοσιακό,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_194196a775f8,taverna-mpatzavalis-1941,Ταβέρνα Μπατζάβαλης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_19a1aff10d3b,lefkes-santorini-19a1,Lefkes ΣΑΝΤΟΡΙΝΗ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1af18cda6ed2,psistaria-maria-1af1,Ψησταριά Μαρία,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1b0710fd0635,loyis-kafeneio-1b07,Λούης καφενείο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1c33d3a3b85a,i-voskopoyla-1c33,Η Βοσκοπούλα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1c5a5710b282,amvrosia-1c5a,Αμβροσία,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1c6ced72e5ed,elodia-1c6c,ΕΛΩΔΙΑ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1ccef1a865fb,rema-floga-paros-rema-floga-paros-1cce,Rema Floga Paros | Ρέμα Φλόγα Πάρος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1ce7ef86a93e,vyrinis-1ce7,ΒΥΡΙΝΗΣ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1d1502fabe5a,margarita-restaurant-1d15,Margarita Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1d153d1c9158,canela-restaurant-by-blue-carpet-1d15,Canela Restaurant by Blue Carpet,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1d1d2978a995,nissaki-restaurant-since-1971-1d1d,Nissaki Restaurant since 1971,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1d92f9bdf6c9,taverna-kalliontzi-1d92,Ταβερνα Καλλιοντζη,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1e63838830e5,taverna-giannis-katerina-in-vournikas-lefkada-1e63,Taverna Giannis Katerina in Vournikas  Lefkada,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1eb270eb5f4f,ageri-restaurant-1eb2,Ageri restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1f1aa19a1160,yazoo-summer-bliss-1f1a,Yazoo Summer Bliss,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1f74ff05ff24,estiatorio-filippoy-1f74,Εστιατόριο Φιλίππου,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_1ff9a64c2696,kempaptzidikon-mparmpalias-maroysi-1ff9,Κεμπαπτζιδικον Μπαρμπαλιάς Μαρούσι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2017008c1880,paradosiaki-taverna-vatzoylias-2017,Παραδοσιακή Ταβέρνα Βατζούλιας,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_204f253dd532,antikastro-204f,antikastro,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_207ce585e372,ennoia-po-chs-207c,Έννοια Πο'χς,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_20a08b488f9b,verges-lagies-20a0,Βέργες Λάγιες,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_217beb188c9d,to-peyko-taverna-fagito-sto-choro-take-away-delivery-217b,Το Πευκο | Ταβέρνα - Φαγητό στο χώρο - Take Away - Delivery,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_21f1a58b70a1,drimoni-21f1,Δριμόνι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_22138bcb321f,taverna-kokoromytis-2213,Ταβέρνα Κοκορομύτης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_22195ee291a7,i-parea-tis-fanis-2219,Η παρέα της Φανής,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2229596e0e1c,sofos-2229,Sofos,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2313eb757566,to-palio-rementzo-2313,To Palio Rementzo,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_23f639b6098c,pilioreitiko-23f6,Πηλιορειτικο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_24713ff3cd1e,taverna-o-makis-afidnes-2471,Ταβέρνα ο Μάκης  Αφίδνες,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_24b930305a8e,leykes-24b9,Λεύκες,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_24ceffe54bf6,krokos-taverna-i-folia-24ce,Κροκος Ταβέρνα Η Φωλια,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_24faaabf2725,estiatorio-o-makis-ta-5f-24fa,Εστιατόριο "Ο Μάκης" (Τα 5φ),restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_25653bac7b54,paradosiako-kafeneio-to-kafeneio-toy-moyggoy-2565,Παραδοσιακό Καφενείο (To Καφενείο του Μουγγού),restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_259ad1a4a416,i-meropi-259a,Η ΜΕΡΟΠΗ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_25aab707dbe6,taverna-charisis-25aa,Ταβέρνα Χαρίσης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_267ed799993c,platanus-orientalis-267e,Platanus Orientalis,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_26adfb378173,toicho-toicho-26ad,Τοίχο Τοίχο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_280ac53a773c,mironi-restaurant-greek-kitchen-280a,MIRONI Restaurant - Greek Kitchen,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_284ab55d844a,drosia-284a,Δροσιά,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_28e0ce32387f,sofia-taverna-28e0,Σοφία Ταβέρνα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_29fafe6777ec,apiko-mezedotechneio-29fa,Απίκο μεζεδοτεχνείο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2a48d3a896e1,familia-2a48,Familia,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2a4d19d5fad0,karavaiki-2a4d,Καραβαϊκή,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2a52e887a9bb,i-oraia-ydra-2a52,Η Ωραία Ύδρα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2a6cdbb60ef0,balkan-restaurant-2a6c,Balkan Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2b555dc83271,soyvlakia-o-giannis-2b55,Σουβλάκια "Ο Γιάννης",restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2b565e597e47,ayli-toy-thodori-2b56,Αυλή του Θοδωρή,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2ba865e52e42,romvi-restaurant-2ba8,Romvi Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2beb8ff39579,archontiko-agia-paraskeyi-2beb,Αρχοντικό Αγία Παρασκευή,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2c46fb9be459,basegrill-2c46,Basegrill,restaurant,greek-restaurants,greek-restaurants|luxury-dining,OK
greekRestaurants_2cc5d772f006,onos-taverna-2cc5,Onos Taverna,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2ce35eba5f67,aspro-alogo-i-e-white-horse-traditional-greek-food-2ce3,Aspro Alogo (i.e. White Horse) Traditional Greek Food,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2db78cb8d961,chani-panetsoy-tavern-est-1884-2db7,Χάνι Πανέτσου - Tavern est. 1884,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2de2c6623e00,crazy-cow-restaurant-2de2,Crazy Cow Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2ecb7afbe3a2,taverna-o-moyroyzis-2ecb,Ταβέρνα ο Μουρούζης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2ee34caffafc,to-mprizoladiko-toy-geraka-2ee3,Το Μπριζολάδικο του Γέρακα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2f171b46e48c,taverna-tsolias-2f17,Ταβέρνα Τσολιάς,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2f52a7e9d852,to-perivoli-toy-oyranoy-2f52,Το Περιβόλι του Ουρανού,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2f6996caca4e,spyros-antonis-2f69,Σπύρος-Αντώνης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_2f9a21e4ef01,pesto-ki-egine-2f9a,Πέστο Κι Έγινε,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3078ffee852c,koympoyris-1970-3078,Κουμπούρης 1970,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_30ac8464e0c3,kyr-aristos-30ac,Κυρ Αρίστος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3127804c6fd3,drymonaki-3127,Drymonaki,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_31681c66c6ca,zoodochos-pigi-oinomageirion-3168,Ζωοδόχος Πηγή Οινομαγειρίον,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_316cf3a477d7,taverna-o-notos-316c,Ταβέρνα ο Νότος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_31846964133f,inodion-3184,Inodion,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3188c54ebc61,vlachiki-gastra-3188,Βλάχικη Γάστρα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_321ca0fca170,tis-theatroy-to-steki-321c,Της Θεάτρου το στέκι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_32d9fbbeb9ef,to-karagatsi-32d9,Το Καραγάτσι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_32eb2400b721,olympion-32eb,Ολύμπιον,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_332aa0a30f34,to-koytoyki-332a,Το Κουτούκι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_335a73f8c28f,to-dilavo-335a,Το Δίλαβο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3369a941ef57,taverna-giannikos-3369,Ταβέρνα Γιαννίκος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_33a0b55abdc4,to-trikyklo-33a0,Το Τρικυκλο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_33ac18ee44f0,mamaloyka-33ac,Μαμαλούκα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_33e109e116ef,i-plateia-tis-anthoylas-33e1,Η Πλατεία της Ανθούλας,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3438688d0deb,5-steps-in-the-sand-3438,5 steps in the sand,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_34eb138bccb6,paradosiako-kafeneio-stoy-mitsoy-34eb,Παραδοσιακό Καφενείο "Στου Μήτσου",restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_35929975107f,tandur-meze-bar-3592,Tandur meze-bar,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_35c3e15ee9bd,drosopigi-chasapotaverna-mani-35c3,Δροσοπηγή Χασαποταβέρνα Μάνη.,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_35d8717196c2,taverna-oyzeri-plateia-35d8,Ταβέρνα Ουζερί Πλατεία,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3652982e1103,ey-oinos-3652,Εύ-Οίνος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3726510620ef,labyrinth-wine-restaurant-3726,Labyrinth Wine Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_37aeec286967,o-zachos-37ae,Ο Ζάχος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_37c38a309ff6,castello-hydra-37c3,Castello Hydra,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3811b6034323,paradosiaki-taverna-i-tsioyrgiaka-enoikiazomena-domatia-3811,Παραδοσιακή Ταβέρνα "η Τσιούργιακα" - Ενοικιαζόμενα Δωμάτια,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_383ecd48feeb,taverna-parthenon-383e,Taverna Parthenon,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_38ad3b7a8b6d,oti-apomeine-38ad,Οτι Απόμεινε,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_391bc89b168d,stou-tsagkari-391b,Stou Tsagkari,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3985a63bf69c,taverna-pappas-3985,Ταβέρνα Παππάς,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_399d4f103d60,pakoymel-399d,Pακουμελ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3a5b6fc955f4,the-naxos-apothecary-portara-naxos-3a5b,The Naxos Apothecary Portara  Naxos,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3a95a72d63b7,to-steki-toy-andrea-sto-chalandri-3a95,Το Στέκι του Ανδρέα στο Χαλάνδρι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3b2dff4620fb,ladokolla-stin-plagia-3b2d,Λαδόκολλα στην Πλαγιά,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3b45d35e6fd1,irini-s-restaurant-3b45,Irini's Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3b8a788327c2,pavlos-taverna-3b8a,Pavlos Taverna,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3b8e67bf08cc,estiatorio-panellinio-3b8e,Εστιατόριο Πανελλήνιο,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3bad5c31fe5b,kappari-3bad,Κάππαρη,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3bbd0e393c04,o-leloydas-ap-to-1928-3bbd,Ο Λελουδας (απ'το 1928),restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3d0cf30d6db4,taverna-o-nikos-3d0c,Ταβέρνα ο Νίκος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3d9881c33aea,oikonomoy-estiatorio-ap-to-1930-3d98,Οικονόμου Εστιατόριο (απ'το 1930),restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3deccfb243c6,maria-s-restaurant-3dec,Maria's Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3e3bf2271718,tiganies-schares-meat-restaurant-3e3b,Τηγανιές & Σχάρες Meat Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3e4d92e59717,taverna-ramnoys-3e4d,Ταβέρνα Ραμνούς,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3e896dd5b050,spit-jack-3e89,Spit Jack,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3eb1dd9f3c34,taverna-aggeliki-3eb1,Ταβέρνα Αγγελική,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3eb28aec894c,ayli-geysi-poleion-3eb2,Αυλη Γευση-πωλείον,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3ecbeb295bc4,giagia-koykoy-kythnos-3ecb,ΓΙΑΓΙΑ ΚΟΥΚΟΥ Kythnos,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3f533953f7a3,estiatorio-antamoma-3f53,Εστιατόριο Αντάμωμα,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3fdb385cf32e,dylan-3fdb,Dylan,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_3fefb3b2b9b2,mpyr-zolaki-3fef,Μπυρ...ζολάκι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_40646fb63153,crazy-rooster-4064,Crazy Rooster,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_40f2adbc511d,taverna-kafe-mpar-giorgos-40f2,Ταβέρνα Καφέ- Μπαρ Γιώργος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_420dc8617ebb,to-vrasto-420d,Το Βραστό,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_4272f358b681,mantri-mountain-resto-4272,Mantri Mountain Resto,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_429218289710,ta-mikra-kalyvia-4292,Τα μικρά Καλύβια,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_42b778a801b1,psomi-alati-42b7,ΨΩΜΙ & ΑΛΑΤΙ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_432f5403f78b,chartino-karavi-432f,ΧΑΡΤΙΝΟ ΚΑΡΑΒΙ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_43468164bfe6,gorgona-i-poylman-4346,Γοργόνα ή Πούλμαν,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_437a6329ce3a,apeiron-437a,άπειρον,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_442477ae20ac,axotis-4424,Αξώτης,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_44313e05387d,taverna-kolotoympas-4431,ΤΑΒΕΡΝΑ ΚΟΛΟΤΟΥΜΠΑΣ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_444a91b0d47e,palia-istoria-444a,Palia Istoria,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_445417046828,ellinon-geyseis-4454,Ελλήνων Γεύσεις,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_4500da731c6a,to-steki-toy-ntetzi-4500,Το Στέκι του Ντέτζη,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_452f5e570a01,stefanos-452f,Στέφανος,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_454ccdf9aa06,vrisi-restaurant-454c,Vrisi Restaurant,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_456e04c6f039,taverna-akrogiali-456e,Ταβέρνα Ακρογιάλι,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_463de52b148c,restaurant-cafe-manjavinos-463d,Restaurant-cafe 'MANJAVINOS',restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_46410f580a23,to-steki-toy-moria-4641,ΤΟ ΣΤΕΚΙ ΤΟΥ ΜΩΡΙΑ,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_465f20138405,mezedotechnimata-465f,Mezedotechnimata,restaurant,greek-restaurants,greek-restaurants,OK
greekRestaurants_468e8ef769c7,i-kanoyla-468e,Η Κάνουλα,restaurant,greek-restaurants,greek-restaurants,OK
